pollster,pollster_score,sample_size,candidate_name,candidate_support
YouGov,-1.1,500,Donald Trump,40
YouGov,-1.1,500,Robert F. Kennedy,4
YouGov,-1.1,500,Jill Stein,0.5
YouGov,-1.1,500,Cornel West,1
YouGov,-1.1,500,Chase Oliver,0
YouGov,-1.1,500,Kamala Harris,44
YouGov,-1.1,500,Donald Trump,43.5
YouGov,-1.1,500,Kamala Harris,44
YouGov,-1.1,500,Donald Trump,41.5
YouGov,-1.1,500,Robert F. Kennedy,5
YouGov,-1.1,500,Jill Stein,0
YouGov,-1.1,500,Cornel West,1
YouGov,-1.1,500,Chase Oliver,0.5
PPP,0,725,Kamala Harris,42
PPP,0,725,Donald Trump,45
PPP,0,725,Jill Stein,0
PPP,0,725,Robert F. Kennedy,6
PPP,0,725,Cornel West,1
PPP,0,725,Kamala Harris,44
PPP,0,725,Donald Trump,49
PPP,0,837,Kamala Harris,45
PPP,0,837,Donald Trump,48
PPP,0,837,Jill Stein,1
PPP,0,837,Robert F. Kennedy,2
PPP,0,837,Cornel West,1
PPP,0,837,Kamala Harris,47
PPP,0,837,Donald Trump,51
Emerson,-1.1,965,Kamala Harris,53.6
Emerson,-1.1,965,Donald Trump,46.4
Emerson,-1.1,965,Kamala Harris,51
Emerson,-1.1,965,Donald Trump,40.2
Emerson,-1.1,965,Robert F. Kennedy,3.4
Emerson,-1.1,965,Cornel West,0.2
Emerson,-1.1,965,Jill Stein,0.3
Emerson,-1.1,965,Chase Oliver,0.2
TIPP,-0.4,1001,Kamala Harris,46.4
TIPP,-0.4,1001,Donald Trump,44.1
TIPP,-0.4,741,Kamala Harris,48.4
TIPP,-0.4,741,Donald Trump,46
TIPP,-0.4,1001,Kamala Harris,43.7
TIPP,-0.4,1001,Donald Trump,41.9
TIPP,-0.4,1001,Robert F. Kennedy,5.9
TIPP,-0.4,1001,Cornel West,1.2
TIPP,-0.4,1001,Jill Stein,1.1
TIPP,-0.4,741,Kamala Harris,46.8
TIPP,-0.4,741,Donald Trump,44.8
TIPP,-0.4,741,Robert F. Kennedy,5.1
TIPP,-0.4,741,Cornel West,0.7
TIPP,-0.4,741,Jill Stein,0.9
Morning Consult,-0.3,4000,Kamala Harris,48
Morning Consult,-0.3,4000,Donald Trump,44
Morning Consult,-0.3,9801,Kamala Harris,50
Morning Consult,-0.3,9801,Donald Trump,45
RMG Research,-0.4,2404,Kamala Harris,49
RMG Research,-0.4,2404,Donald Trump,49
RMG Research,-0.4,2404,Kamala Harris,48
RMG Research,-0.4,2404,Donald Trump,46
RMG Research,-0.4,2404,Robert F. Kennedy,3
YouGov,-1.1,1835,Kamala Harris,44
YouGov,-1.1,1835,Donald Trump,40
Redfield & Wilton Strategies,0.4,1275,Kamala Harris,47
Redfield & Wilton Strategies,0.4,1275,Donald Trump,44
Redfield & Wilton Strategies,0.4,1275,Robert F. Kennedy,3
Redfield & Wilton Strategies,0.4,1275,Chase Oliver,0
Redfield & Wilton Strategies,0.4,1275,Jill Stein,0
SurveyUSA/High Point University,-1.3,1053,Kamala Harris,46
SurveyUSA/High Point University,-1.3,1053,Donald Trump,45
SurveyUSA/High Point University,-1.3,941,Kamala Harris,47
SurveyUSA/High Point University,-1.3,941,Donald Trump,47
Morning Consult,-0.3,4000,Kamala Harris,48
Morning Consult,-0.3,4000,Donald Trump,45
Morning Consult,-0.3,9928,Kamala Harris,49
Morning Consult,-0.3,9928,Donald Trump,46
Fabrizio Ward,-0.1,400,Kamala Harris,44
Fabrizio Ward,-0.1,400,Donald Trump,43
Fabrizio Ward,-0.1,400,Robert F. Kennedy,5
Fabrizio Ward,-0.1,400,Kamala Harris,46
Fabrizio Ward,-0.1,400,Donald Trump,48
Fabrizio Ward,-0.1,400,Kamala Harris,43
Fabrizio Ward,-0.1,400,Donald Trump,43
Fabrizio Ward,-0.1,400,Robert F. Kennedy,3
Fabrizio Ward,-0.1,400,Kamala Harris,46
Fabrizio Ward,-0.1,400,Donald Trump,47
Fabrizio Ward,-0.1,400,Kamala Harris,47
Fabrizio Ward,-0.1,400,Donald Trump,42
Fabrizio Ward,-0.1,400,Robert F. Kennedy,4
Fabrizio Ward,-0.1,400,Kamala Harris,49
Fabrizio Ward,-0.1,400,Donald Trump,45
BK Strategies,0.3,600,Kamala Harris,48
BK Strategies,0.3,600,Donald Trump,45
Morning Consult,-0.3,4000,Kamala Harris,47
Morning Consult,-0.3,4000,Donald Trump,45
Morning Consult,-0.3,10142,Kamala Harris,49
Morning Consult,-0.3,10142,Donald Trump,46
YouGov,-1.1,1371,Kamala Harris,46
YouGov,-1.1,1371,Donald Trump,43
YouGov,-1.1,1371,Robert F. Kennedy,3
YouGov,-1.1,1371,Cornel West,0
YouGov,-1.1,1371,Jill Stein,0
Fairleigh Dickinson,-0.6,801,Kamala Harris,50
Fairleigh Dickinson,-0.6,801,Donald Trump,43
Fabrizio/Impact,-0.3,600,Kamala Harris,59
Fabrizio/Impact,-0.3,600,Donald Trump,29
Fabrizio/Impact,-0.3,600,Robert F. Kennedy,5
Fabrizio/Impact,-0.3,600,Jill Stein,1
Fabrizio/Impact,-0.3,600,Chase Oliver,1
Fabrizio/Impact,-0.3,600,Kamala Harris,64
Fabrizio/Impact,-0.3,600,Donald Trump,32
Spry Strategies,0.2,600,Kamala Harris,47.6
Spry Strategies,0.2,600,Donald Trump,48.7
Spry Strategies,0.2,600,Kamala Harris,46.1
Spry Strategies,0.2,600,Donald Trump,46.4
Spry Strategies,0.2,600,Robert F. Kennedy,2.3
Spry Strategies,0.2,600,Jill Stein,1.4
Spry Strategies,0.2,600,Kamala Harris,48.9
Spry Strategies,0.2,600,Donald Trump,49.3
Spry Strategies,0.2,600,Kamala Harris,46.8
Spry Strategies,0.2,600,Donald Trump,48.1
Spry Strategies,0.2,600,Robert F. Kennedy,2.1
Spry Strategies,0.2,600,Jill Stein,1.4
Spry Strategies,0.2,600,Kamala Harris,47.2
Spry Strategies,0.2,600,Donald Trump,47.4
Spry Strategies,0.2,600,Kamala Harris,46.5
Spry Strategies,0.2,600,Donald Trump,45.1
Spry Strategies,0.2,600,Robert F. Kennedy,2.9
Spry Strategies,0.2,600,Jill Stein,0.6
Spry Strategies,0.2,600,Kamala Harris,48.2
Spry Strategies,0.2,600,Donald Trump,47.2
Spry Strategies,0.2,600,Kamala Harris,46.3
Spry Strategies,0.2,600,Donald Trump,45
Spry Strategies,0.2,600,Robert F. Kennedy,4.3
Spry Strategies,0.2,600,Jill Stein,1.2
Spry Strategies,0.2,600,Kamala Harris,47.9
Spry Strategies,0.2,600,Donald Trump,45.2
Spry Strategies,0.2,600,Kamala Harris,46.3
Spry Strategies,0.2,600,Donald Trump,42.4
Spry Strategies,0.2,600,Robert F. Kennedy,3.3
Spry Strategies,0.2,600,Jill Stein,1.8
InsiderAdvantage,-0.3,800,Kamala Harris,46
InsiderAdvantage,-0.3,800,Donald Trump,46.6
Morning Consult,-0.3,4000,Kamala Harris,47
Morning Consult,-0.3,4000,Donald Trump,44
Morning Consult,-0.3,10527,Kamala Harris,49
Morning Consult,-0.3,10527,Donald Trump,45
U. New Hampshire,-0.3,2048,Kamala Harris,50
U. New Hampshire,-0.3,2048,Donald Trump,43
U. New Hampshire,-0.3,2048,Robert F. Kennedy,4
U. New Hampshire,-0.3,2048,Chase Oliver,0
U. New Hampshire,-0.3,2048,Jill Stein,0
U. New Hampshire,-0.3,2048,Kamala Harris,52
U. New Hampshire,-0.3,2048,Donald Trump,47
U. New Hampshire,-0.3,924,Kamala Harris,67
U. New Hampshire,-0.3,924,Donald Trump,27
U. New Hampshire,-0.3,924,Robert F. Kennedy,3
U. New Hampshire,-0.3,924,Chase Oliver,0
U. New Hampshire,-0.3,924,Cornel West,0
U. New Hampshire,-0.3,924,Kamala Harris,70
U. New Hampshire,-0.3,924,Donald Trump,29
U. New Hampshire,-0.3,951,Kamala Harris,55
U. New Hampshire,-0.3,951,Donald Trump,38
U. New Hampshire,-0.3,951,Robert F. Kennedy,2
U. New Hampshire,-0.3,951,Chase Oliver,1
U. New Hampshire,-0.3,951,Jill Stein,1
U. New Hampshire,-0.3,951,Cornel West,0
U. New Hampshire,-0.3,951,Kamala Harris,58
U. New Hampshire,-0.3,951,Donald Trump,41
U. New Hampshire,-0.3,490,Kamala Harris,62
U. New Hampshire,-0.3,490,Donald Trump,33
U. New Hampshire,-0.3,490,Robert F. Kennedy,2
U. New Hampshire,-0.3,490,Chase Oliver,1
U. New Hampshire,-0.3,490,Jill Stein,0
U. New Hampshire,-0.3,490,Cornel West,0
U. New Hampshire,-0.3,476,Kamala Harris,64
U. New Hampshire,-0.3,476,Donald Trump,36
U. New Hampshire,-0.3,443,Kamala Harris,49
U. New Hampshire,-0.3,443,Donald Trump,44
U. New Hampshire,-0.3,443,Robert F. Kennedy,2
U. New Hampshire,-0.3,443,Chase Oliver,1
U. New Hampshire,-0.3,443,Jill Stein,1
U. New Hampshire,-0.3,443,Cornel West,0
U. New Hampshire,-0.3,432,Kamala Harris,52
U. New Hampshire,-0.3,432,Donald Trump,47
Morning Consult,-0.3,11528,Kamala Harris,48
Morning Consult,-0.3,11528,Donald Trump,44
Morning Consult,-0.3,10195,Kamala Harris,49
Morning Consult,-0.3,10195,Donald Trump,45
Big Village,1.7,2022,Kamala Harris,40.8
Big Village,1.7,2022,Donald Trump,36.7
Big Village,1.7,2022,Robert F. Kennedy,6.4
Big Village,1.7,2022,Cornel West,1.2
Big Village,1.7,2022,Jill Stein,0.9
Big Village,1.7,1698,Kamala Harris,44
Big Village,1.7,1698,Donald Trump,39.7
Big Village,1.7,1698,Robert F. Kennedy,5.6
Big Village,1.7,1698,Cornel West,1.2
Big Village,1.7,1698,Jill Stein,0.6
Big Village,1.7,1530,Kamala Harris,46.2
Big Village,1.7,1530,Donald Trump,41.6
Big Village,1.7,1530,Robert F. Kennedy,5.2
Big Village,1.7,1530,Cornel West,1.2
Big Village,1.7,1530,Jill Stein,0.6
Morning Consult,-0.3,4000,Kamala Harris,48
Morning Consult,-0.3,4000,Donald Trump,44
Morning Consult,-0.3,9354,Kamala Harris,49
Morning Consult,-0.3,9354,Donald Trump,45
Remington,-0.6,656,Kamala Harris,50
Remington,-0.6,656,Donald Trump,42
Remington,-0.6,656,Robert F. Kennedy,2
Remington,-0.6,656,Cornel West,1
Remington,-0.6,656,Jill Stein,0
Remington,-0.6,656,Chase Oliver,1
Change Research,0.6,437,Kamala Harris,47
Change Research,0.6,437,Donald Trump,42
Change Research,0.6,437,Robert F. Kennedy,5
YouGov,-1.1,3253,Kamala Harris,51
YouGov,-1.1,3253,Donald Trump,48
YouGov,-1.1,3253,Kamala Harris,49
YouGov,-1.1,3253,Donald Trump,47
YouGov,-1.1,3253,Robert F. Kennedy,2
YouGov,-1.1,3253,Cornel West,0
YouGov,-1.1,3253,Jill Stein,1
YouGov,-1.1,3253,Chase Oliver,0
Morning Consult,-0.3,4000,Kamala Harris,48
Morning Consult,-0.3,4000,Donald Trump,44
Morning Consult,-0.3,9132,Kamala Harris,50
Morning Consult,-0.3,9132,Donald Trump,45
Roanoke College,-0.4,691,Kamala Harris,47
Roanoke College,-0.4,691,Donald Trump,44
Roanoke College,-0.4,691,Kamala Harris,45
Roanoke College,-0.4,691,Donald Trump,42
Roanoke College,-0.4,691,Robert F. Kennedy,6
Roanoke College,-0.4,691,Cornel West,2
Roanoke College,-0.4,691,Jill Stein,0
Roanoke College,-0.4,691,Chase Oliver,2
Noble Predictive Insights,-0.4,1003,Kamala Harris,44
Noble Predictive Insights,-0.4,1003,Donald Trump,47
Noble Predictive Insights,-0.4,1003,Kamala Harris,43
Noble Predictive Insights,-0.4,1003,Donald Trump,44
Noble Predictive Insights,-0.4,1003,Robert F. Kennedy,5
Noble Predictive Insights,-0.4,1003,Cornel West,1
Noble Predictive Insights,-0.4,1003,Jill Stein,1
YouGov,-1.1,900,Kamala Harris,41
YouGov,-1.1,900,Donald Trump,54
University of Houston/Texas Southern University,-0.3,1365,Kamala Harris,44.6
University of Houston/Texas Southern University,-0.3,1365,Donald Trump,49.5
University of Houston/Texas Southern University,-0.3,1365,Robert F. Kennedy,2
University of Houston/Texas Southern University,-0.3,1365,Jill Stein,0.7
University of Houston/Texas Southern University,-0.3,1365,Chase Oliver,0.5
Redfield & Wilton Strategies,0.4,1238,Kamala Harris,45
Redfield & Wilton Strategies,0.4,1238,Donald Trump,44
Redfield & Wilton Strategies,0.4,1238,Robert F. Kennedy,3
Redfield & Wilton Strategies,0.4,1238,Chase Oliver,1
Redfield & Wilton Strategies,0.4,1238,Jill Stein,1
Cygnal,-1.1,800,Kamala Harris,47.8
Cygnal,-1.1,800,Donald Trump,47.1
Cygnal,-1.1,800,Kamala Harris,43.4
Cygnal,-1.1,800,Donald Trump,44.3
Cygnal,-1.1,800,Robert F. Kennedy,5
Cygnal,-1.1,800,Jill Stein,2
Cygnal,-1.1,800,Cornel West,2
Morning Consult,-0.3,4000,Kamala Harris,48
Morning Consult,-0.3,4000,Donald Trump,44
Morning Consult,-0.3,9636,Kamala Harris,49
Morning Consult,-0.3,9636,Donald Trump,45
Siena/NYT,-1.5,677,Kamala Harris,46
Siena/NYT,-1.5,677,Donald Trump,48
Siena/NYT,-1.5,677,Kamala Harris,47
Siena/NYT,-1.5,677,Donald Trump,48
Siena/NYT,-1.5,677,Kamala Harris,42
Siena/NYT,-1.5,677,Donald Trump,45
Siena/NYT,-1.5,677,Robert F. Kennedy,6
Siena/NYT,-1.5,677,Jill Stein,0
Siena/NYT,-1.5,677,Cornel West,0
Siena/NYT,-1.5,677,Chase Oliver,0
Siena/NYT,-1.5,677,Kamala Harris,44
Siena/NYT,-1.5,677,Donald Trump,46
Siena/NYT,-1.5,677,Robert F. Kennedy,4
Siena/NYT,-1.5,677,Jill Stein,0
Siena/NYT,-1.5,677,Cornel West,0
Siena/NYT,-1.5,677,Chase Oliver,0
Redfield & Wilton Strategies,0.4,592,Kamala Harris,43
Redfield & Wilton Strategies,0.4,592,Donald Trump,44
Redfield & Wilton Strategies,0.4,592,Robert F. Kennedy,5
Redfield & Wilton Strategies,0.4,592,Chase Oliver,1
Redfield & Wilton Strategies,0.4,592,Jill Stein,1
Redfield & Wilton Strategies,0.4,1296,Kamala Harris,43
